Audio_UMAP_X,Audio_UMAP_Y,Audio_UMAP_Z,Volume,Pitch
-1.373601675033569336e+00,5.128119468688964844e+00,3.904035568237304688e+00,4.650842025876045227e-02,1.827823305656846514e+03
7.139096409082412720e-02,4.524189472198486328e+00,3.914544343948364258e+00,5.106518790125846863e-02,1.822777318055621663e+03
3.278771936893463135e-01,4.400115013122558594e+00,4.013761997222900391e+00,5.011768639087677002e-02,5.965954161510670701e+02
3.068988084793090820e+00,2.274113416671752930e+00,6.881557941436767578e+00,8.846300840377807617e-02,1.184709643929591948e+03
4.252027988433837891e+00,2.043263196945190430e+00,7.598680496215820312e+00,1.055387854576110840e-01,2.205000000000000000e+03
5.801770210266113281e+00,2.257367610931396484e+00,8.087070465087890625e+00,1.092908382415771484e-01,2.205000000000000000e+03
6.903261661529541016e+00,2.995360612869262695e+00,7.711188793182373047e+00,1.065141111612319946e-01,2.205000000000000000e+03
7.953570365905761719e+00,3.897042036056518555e+00,7.125516414642333984e+00,7.297319918870925903e-02,1.056615598663332321e+03
8.177330017089843750e+00,4.185395240783691406e+00,6.812120437622070312e+00,3.752922266721725464e-02,1.387176071873295541e+03
9.308188438415527344e+00,5.983441352844238281e+00,3.878290653228759766e+00,1.139714382588863373e-02,2.205000000000000000e+03
8.234879493713378906e+00,4.570347309112548828e+00,3.092326164245605469e+00,1.289044693112373352e-02,1.576945553288554720e+03
7.785957813262939453e+00,4.140974044799804688e+00,2.725045919418334961e+00,4.706954956054687500e-02,1.834108752096204398e+03
7.198543548583984375e+00,1.624131679534912109e+00,1.137216567993164062e+00,8.044417947530746460e-02,1.315569299922163054e+03
7.336563587188720703e+00,3.535859584808349609e-01,5.705072879791259766e-01,1.113147512078285217e-01,1.699355477209588571e+03
7.856536865234375000e+00,-1.015579581260681152e+00,4.612397551536560059e-01,1.313888132572174072e-01,1.669204164056917080e+03
8.519706726074218750e+00,-1.827957153320312500e+00,1.004511117935180664e+00,1.234442591667175293e-01,1.655428937497951665e+03
8.555849075317382812e+00,-1.789528727531433105e+00,1.058119654655456543e+00,1.048191934823989868e-01,1.217234192326788616e+03
8.907321929931640625e+00,-1.549326300621032715e+00,1.370955944061279297e+00,7.079664617776870728e-02,1.590607011879251786e+03
9.006752014160156250e+00,6.375624656677246094e+00,3.688664197921752930e+00,1.044845394790172577e-02,1.711879555750824920e+03
1.014619395136833191e-01,4.690448284149169922e+00,3.796681880950927734e+00,1.877661794424057007e-02,1.553849332124643979e+03
-5.012241005897521973e-01,5.021203041076660156e+00,3.697123765945434570e+00,2.537351660430431366e-02,1.846008902133917900e+03
-1.263171792030334473e+00,5.039470195770263672e+00,3.920954227447509766e+00,2.900742739439010620e-02,1.831557904898763354e+03
7.777482271194458008e-02,4.554314136505126953e+00,3.874017238616943359e+00,3.083044849336147308e-02,1.826363948341245759e+03
3.291053175926208496e-01,4.461422920227050781e+00,3.956790685653686523e+00,2.792817912995815277e-02,1.809698410899130749e+03
1.830134034156799316e+00,2.988268852233886719e+00,5.827560424804687500e+00,4.088450595736503601e-02,1.802081087455053421e+03
3.213837862014770508e+00,2.311842203140258789e+00,7.003379821777343750e+00,7.552650570869445801e-02,2.205000000000000000e+03
4.713418960571289062e+00,2.100545883178710938e+00,7.754232883453369141e+00,9.529367089271545410e-02,2.205000000000000000e+03
6.217142105102539062e+00,2.528955221176147461e+00,7.950558662414550781e+00,1.044244617223739624e-01,2.205000000000000000e+03
7.403414726257324219e+00,3.534354448318481445e+00,7.465218067169189453e+00,9.934124350547790527e-02,2.205000000000000000e+03
7.949599266052246094e+00,3.944850206375122070e+00,7.122553348541259766e+00,7.518222928047180176e-02,1.395175334422064680e+03
8.171515464782714844e+00,4.232702732086181641e+00,6.838713645935058594e+00,4.646113514900207520e-02,1.383319879534587017e+03
9.268311500549316406e+00,6.119132518768310547e+00,3.815619468688964844e+00,1.580846495926380157e-02,2.205000000000000000e+03
8.512500762939453125e+00,4.755214214324951172e+00,3.242978811264038086e+00,1.317630894482135773e-02,1.091547799681763536e+03
7.802471160888671875e+00,4.123389244079589844e+00,2.719871282577514648e+00,3.601034358143806458e-02,1.879458400000946995e+03
7.311184406280517578e+00,2.038383483886718750e+00,1.424319386482238770e+00,7.127739489078521729e-02,1.800254048379420738e+03
7.283188819885253906e+00,6.567347645759582520e-01,6.699852943420410156e-01,9.561570733785629272e-02,1.727431679341221525e+03
7.768603801727294922e+00,-8.725482225418090820e-01,4.264188706874847412e-01,1.127357929944992065e-01,1.690265979388253072e+03
8.489762306213378906e+00,-1.782564043998718262e+00,8.257572054862976074e-01,1.075256988406181335e-01,1.682292974328573337e+03
8.582132339477539062e+00,-1.840455055236816406e+00,1.038143873214721680e+00,8.802935481071472168e-02,1.226461655435410876e+03
8.923143386840820312e+00,-1.535911917686462402e+00,1.332822322845458984e+00,6.070244312286376953e-02,1.596415531333394483e+03
8.912783622741699219e+00,6.234115123748779297e+00,3.639075517654418945e+00,6.890268996357917786e-03,1.736480327456142277e+03
1.021647229790687561e-01,4.677366256713867188e+00,3.807315349578857422e+00,1.599920354783535004e-02,1.947324828101822277e+03
-4.442634880542755127e-01,5.002820014953613281e+00,3.674113750457763672e+00,2.154900319874286652e-02,1.852476798001809357e+03
-1.241619586944580078e+00,5.053577899932861328e+00,3.910141944885253906e+00,2.387943118810653687e-02,1.839462945901127796e+03
4.779447987675666809e-02,4.514167308807373047e+00,3.922917366027832031e+00,2.544187940657138824e-02,1.833322194862941160e+03
4.339936673641204834e-01,4.428125858306884766e+00,4.010521411895751953e+00,2.194222807884216309e-02,1.817116318574475599e+03
1.960550785064697266e+00,2.931936264038085938e+00,5.898023605346679688e+00,4.526517540216445923e-02,1.746385081701974968e+03
3.263728141784667969e+00,2.255103588104248047e+00,7.025949954986572266e+00,8.017564564943313599e-02,2.205000000000000000e+03
4.915076255798339844e+00,2.104255199432373047e+00,7.842463016510009766e+00,9.795036911964416504e-02,2.205000000000000000e+03
6.372336864471435547e+00,2.627353906631469727e+00,7.910960674285888672e+00,1.043714582920074463e-01,2.205000000000000000e+03
7.469705581665039062e+00,3.677698373794555664e+00,7.478145599365234375e+00,9.549643844366073608e-02,2.205000000000000000e+03
8.103157043457031250e+00,4.371611118316650391e+00,7.054324150085449219e+00,6.797309219837188721e-02,1.385798327421199019e+03
8.230071067810058594e+00,4.421550750732421875e+00,6.864341259002685547e+00,3.706797212362289429e-02,2.058028523411969218e+03
9.547900199890136719e+00,5.863508224487304688e+00,3.937396764755249023e+00,5.536272656172513962e-03,2.205000000000000000e+03
1.005284976959228516e+01,6.703517913818359375e+00,4.294951915740966797e+00,5.277514923363924026e-03,2.205000000000000000e+03
1.020197010040283203e+01,7.003311157226562500e+00,4.434266090393066406e+00,6.095134187489748001e-03,1.658056532619325196e+02
1.028691482543945312e+01,7.229061126708984375e+00,4.527644157409667969e+00,6.028763018548488617e-03,7.800003179102618844e+01
1.082050132751464844e+01,8.845167160034179688e+00,5.286775112152099609e+00,6.401995662599802017e-03,1.968314981648983348e+02
1.086810779571533203e+01,8.917736053466796875e+00,5.309613704681396484e+00,6.838603410869836807e-03,1.966080708289409813e+02
1.082200050354003906e+01,9.105172157287597656e+00,5.483662128448486328e+00,6.312612909823656082e-03,1.983865034652490920e+02
1.074081993103027344e+01,9.232906341552734375e+00,5.573461055755615234e+00,6.066623143851757050e-03,1.331345400409253443e+02
1.072157478332519531e+01,9.270117759704589844e+00,5.608494281768798828e+00,5.400751717388629913e-03,1.947828104206590183e+02
1.078897857666015625e+01,9.212095260620117188e+00,5.590348243713378906e+00,5.293986294418573380e-03,1.296421283091438568e+02
1.076296329498291016e+01,9.240942001342773438e+00,5.533506870269775391e+00,5.444183014333248138e-03,1.276032771009793976e+02
1.077810001373291016e+01,9.215614318847656250e+00,5.506410598754882812e+00,5.846346728503704071e-03,1.360161573110713675e+02
1.064134311676025391e+01,9.356035232543945312e+00,5.567422389984130859e+00,5.828348919749259949e-03,1.384198380032639193e+02
1.061839199066162109e+01,9.409163475036621094e+00,5.557820320129394531e+00,5.728716030716896057e-03,1.386981573073021252e+02
1.057989406585693359e+01,9.439195632934570312e+00,5.479253768920898438e+00,5.496667698025703430e-03,1.469111368902773620e+02
1.068298530578613281e+01,9.305624008178710938e+00,5.474470138549804688e+00,4.670995753258466721e-03,1.509387809640197133e+02
1.074107360839843750e+01,9.217944145202636719e+00,5.437775135040283203e+00,5.484006833285093307e-03,1.508722792053248156e+02
1.073959922790527344e+01,9.141312599182128906e+00,5.396270751953125000e+00,5.360406357795000076e-03,1.467616770051802462e+02
1.073214626312255859e+01,9.183837890625000000e+00,5.524147987365722656e+00,5.638972856104373932e-03,1.317780281778788378e+02
1.067549419403076172e+01,9.273896217346191406e+00,5.579692363739013672e+00,5.857522133737802505e-03,1.322824935210346950e+02
1.066679763793945312e+01,9.315732002258300781e+00,5.604860782623291016e+00,5.067208316177129745e-03,1.282359092011772077e+02
1.069390773773193359e+01,9.348783493041992188e+00,5.488672256469726562e+00,4.891444928944110870e-03,6.737451796992445452e+01
1.070849418640136719e+01,9.350217819213867188e+00,5.422364234924316406e+00,4.388760775327682495e-03,6.523668639053254026e+01
1.062427711486816406e+01,9.385726928710937500e+00,5.527879238128662109e+00,5.628895480185747147e-03,1.336663837934820549e+02
1.063281154632568359e+01,9.356080055236816406e+00,5.574049949645996094e+00,5.824127234518527985e-03,1.362547085997744887e+02
1.076865768432617188e+01,8.659234046936035156e+00,5.057942390441894531e+00,6.046491209417581558e-03,1.405432585711222941e+02
1.023017024993896484e+01,7.024885177612304688e+00,4.440367221832275391e+00,6.213178392499685287e-03,1.541159974971883742e+02
1.022741127014160156e+01,7.068501949310302734e+00,4.449708461761474609e+00,5.317783448845148087e-03,1.501532675636225918e+02
1.022575378417968750e+01,7.164837837219238281e+00,4.477735519409179688e+00,5.721344146877527237e-03,1.380627743472787756e+02
1.039756107330322266e+01,9.499759674072265625e+00,6.013527870178222656e+00,5.842576734721660614e-03,1.500001026938313657e+02
1.040916728973388672e+01,9.509871482849121094e+00,6.011929988861083984e+00,5.636387038975954056e-03,1.501578028413073582e+02
1.044550323486328125e+01,9.524458885192871094e+00,6.015707015991210938e+00,5.340586882084608078e-03,7.256633779013900210e+01
1.047187805175781250e+01,9.416419982910156250e+00,5.912333965301513672e+00,5.087020806968212128e-03,1.543502914767961158e+02
1.051264190673828125e+01,9.409141540527343750e+00,5.892938613891601562e+00,4.885493312031030655e-03,1.619134561679423427e+02
1.048003387451171875e+01,9.454200744628906250e+00,5.940523147583007812e+00,4.926184657961130142e-03,1.602358164579004836e+02
1.050493240356445312e+01,9.412170410156250000e+00,5.882452964782714844e+00,5.315218586474657059e-03,1.532119321274530250e+02
1.048926353454589844e+01,9.413810729980468750e+00,5.937183380126953125e+00,6.861882284283638000e-03,1.562285170932495078e+02
1.044873428344726562e+01,9.480291366577148438e+00,5.972738742828369141e+00,7.462844252586364746e-03,1.414487708374544468e+02
1.043489456176757812e+01,9.507330894470214844e+00,5.991943836212158203e+00,8.213640190660953522e-03,1.467735543224109165e+02
1.061392307281494141e+01,9.352245330810546875e+00,5.777607917785644531e+00,8.293650113046169281e-03,1.520467361041798426e+02
1.055574798583984375e+01,9.408453941345214844e+00,5.485018253326416016e+00,7.028322201222181320e-03,1.470735027518645381e+02
9.450720787048339844e+00,9.618812561035156250e+00,4.004683017730712891e+00,6.594412494450807571e-03,1.413702783761631281e+02
9.261462211608886719e+00,9.726758956909179688e+00,3.895695924758911133e+00,5.607037805020809174e-03,1.329873505491310368e+02
9.205954551696777344e+00,9.792908668518066406e+00,3.892215967178344727e+00,5.830980837345123291e-03,6.523668639053254026e+01
9.204958915710449219e+00,9.782628059387207031e+00,3.893617868423461914e+00,5.704380106180906296e-03,2.205000000000000000e+03
9.157283782958984375e+00,9.829513549804687500e+00,3.894817352294921875e+00,5.279777571558952332e-03,2.205000000000000000e+03
9.108618736267089844e+00,9.899095535278320312e+00,3.906103849411010742e+00,5.449039395898580551e-03,6.558887088165570844e+01
9.095082283020019531e+00,1.002819347381591797e+01,3.869335651397705078e+00,4.350609146058559418e-03,2.205000000000000000e+03
9.042499542236328125e+00,1.006807613372802734e+01,3.958643913269042969e+00,4.317235201597213745e-03,6.545114063353628353e+01
9.020558357238769531e+00,1.011718559265136719e+01,3.978682994842529297e+00,4.321377258747816086e-03,1.344039242620104915e+02
9.010562896728515625e+00,1.006390285491943359e+01,3.970477104187011719e+00,4.318960011005401611e-03,2.063145481405147621e+03
9.105887413024902344e+00,1.016732692718505859e+01,3.965248346328735352e+00,4.984173923730850220e-03,2.061477949130348406e+03
9.405555725097656250e+00,1.021418857574462891e+01,3.904262781143188477e+00,5.278760567307472229e-03,2.059720662395210184e+03
9.482654571533203125e+00,1.025281715393066406e+01,3.861123561859130859e+00,5.450982600450515747e-03,7.302526800883151736e+01
9.400705337524414062e+00,1.027627944946289062e+01,3.927333593368530273e+00,5.854415241628885269e-03,1.553610074754226957e+02
9.223251342773437500e+00,1.033927631378173828e+01,4.054988861083984375e+00,5.729502066969871521e-03,2.331555017840726975e+02
9.447748184204101562e+00,1.030016231536865234e+01,3.998455047607421875e+00,5.537716206163167953e-03,1.556279075651842732e+02
9.552697181701660156e+00,1.024613189697265625e+01,3.939010143280029297e+00,5.046190228313207626e-03,7.280317368262721800e+01
9.512342453002929688e+00,1.026668643951416016e+01,3.938005447387695312e+00,4.447735846042633057e-03,7.282685170355807713e+01
9.376165390014648438e+00,1.045804309844970703e+01,4.188687801361083984e+00,4.487853497266769409e-03,7.844995665683362063e+01
9.291239738464355469e+00,1.057173824310302734e+01,4.371497154235839844e+00,4.145911429077386856e-03,1.329067028961141261e+02
9.305593490600585938e+00,1.065382099151611328e+01,4.500114917755126953e+00,4.470031242817640305e-03,1.345204406965000032e+02
9.312611579895019531e+00,1.063179588317871094e+01,4.488347530364990234e+00,5.344218108803033829e-03,1.343069526307292847e+02
9.801682472229003906e+00,8.382154464721679688e+00,3.660230398178100586e+00,5.491319578140974045e-03,1.853299415005447486e+02
9.853466987609863281e+00,6.271768093109130859e+00,4.127613544464111328e+00,5.711983889341354370e-03,1.310168375326453543e+02
1.006839656829833984e+01,6.731978416442871094e+00,4.347064971923828125e+00,6.175156217068433762e-03,6.523668639053254026e+01
1.020160388946533203e+01,7.052807807922363281e+00,4.548922061920166016e+00,5.645304918289184570e-03,6.523668639053254026e+01
1.024986457824707031e+01,9.712414741516113281e+00,6.181390762329101562e+00,6.070121191442012787e-03,6.523668639053254026e+01
1.029424190521240234e+01,9.708707809448242188e+00,6.187273025512695312e+00,6.054538302123546600e-03,2.747638067723287918e+02
1.031344890594482422e+01,9.680349349975585938e+00,6.194132328033447266e+00,5.751895718276500702e-03,1.359144456415057789e+02
1.032509708404541016e+01,9.672052383422851562e+00,6.161549568176269531e+00,5.688633769750595093e-03,1.410378649717443977e+02
1.033738231658935547e+01,9.681097030639648438e+00,6.152861118316650391e+00,4.941571503877639771e-03,1.361942826388402068e+02
1.031717872619628906e+01,9.705310821533203125e+00,6.184597492218017578e+00,4.878403153270483017e-03,1.363059861075547587e+02
1.033197689056396484e+01,9.668575286865234375e+00,6.161182403564453125e+00,5.162462592124938965e-03,1.417207473395766613e+02
1.049883842468261719e+01,9.429403305053710938e+00,5.859265327453613281e+00,5.105288699269294739e-03,1.469441219352535484e+02
1.048184967041015625e+01,9.468338966369628906e+00,5.925039291381835938e+00,5.398692563176155090e-03,7.378833092017434581e+01
1.047933483123779297e+01,9.462146759033203125e+00,5.940803050994873047e+00,5.562434438616037369e-03,6.636048509579596555e+01
1.050205707550048828e+01,9.422287940979003906e+00,5.872106552124023438e+00,5.623444914817810059e-03,6.637019631355698834e+01
